time,acceleration,gyro,g_removed
13.046,10.794653298369031,0.6265149039335606,6.434338064521906
13.046,10.6780822515234,0.6385417382002165,6.372327904556668
13.047,10.549876564241982,0.6568413659048981,6.304436102803311
13.047,10.410801282041156,0.681007653739775,6.231143814718845
13.065,10.261758028957233,0.7105526837502056,6.152982722784702
13.065999999999999,10.103784803309074,0.7449157050239745,6.070529200387986
13.065999999999999,9.938058440258569,0.7834743498111472,5.984400732062645
13.067,9.765898887469396,0.8255577582846583,5.895254305607178
13.067,9.588774162041984,0.8704612181838386,5.803786326037502
13.068,9.40830459879002,0.9174618745324684,5.710733425524155
13.068,9.226264785237007,0.965835070232105,5.616873390814668
13.069,9.044581497478559,1.0148709092406984,5.523025370079505
13.069,8.865325918520238,1.0638906057112003,5.430048491723293
13.07,8.690698530776325,1.112262185934429,5.33883807722839
13.07,8.523005245251696,1.1594151482045243,5.250318703966817
13.071,8.364623484201118,1.2048536668272871,5.1654334292267565
13.084000000000001,8.217957292918229,1.2481679282709444,5.085128675069285
13.085,8.085380985347458,1.289043230198585,5.010334495255433
13.085,7.969171276031909,1.3272664816772637,4.941940120615468
13.085,7.87142868451932,1.3627297889379029,4.880765040537174
13.085,7.793989892993841,1.3954309206356843,4.827526276045245
13.085999999999999,7.738333664338885,1.42547053057099,4.78280286262893
13.085999999999999,7.705484591459288,1.4530461025893127,4.746999270994679
13.085999999999999,7.695920340411502,1.4784427018335011,4.720310090531026
13.085999999999999,7.709488212640252,1.5020207070160672,4.702688232179798
13.085999999999999,7.745337191966665,1.5242007710717518,4.6938188555699165
